"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2005",1.452,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2006",1.442,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2007",1.385,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2008",1.331,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2009",1.437,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2010",1.454,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2011",1.463,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2012",1.504,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2013",1.535,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2014",1.587,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2015",1.743,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2016",1.742,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2017",1.76,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2018",1.712,
"CHE","FAMPUBEXP","TOT","PC_GDP","A","2019",1.731,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.001,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.002,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.003,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.003,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.003,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.003,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.003,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.005,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.007,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.01,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.011,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.016,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2007",0.021,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2008",0.03,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2009",0.04,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2010",0.045,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2011",0.058,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2012",0.063,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.168,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.175,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2015",0.17,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2016",0.159,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2017",0.152,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2018",0.197,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2019",0.322,
"KOR","FAMPUBEXP","INCASH","PC_GDP","A","2020",0.46,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1980",2.039,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1981",1.913,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1982",2.209,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1983",2.387,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1984",2.341,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1985",2.514,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1986",2.545,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1987",2.648,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1988",2.643,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1989",2.785,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1990",3.141,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1991",3.702,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1992",4.021,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1993",3.901,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1994",4.31,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1995",3.947,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1996",3.675,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1997",3.44,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1998",3.245,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","1999",3.129,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2000",2.93,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2001",2.818,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2002",2.799,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2003",2.811,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2004",2.821,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2005",2.834,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2006",2.804,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2007",2.717,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2008",2.781,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2009",3.123,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2010",3.102,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2011",3.074,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2012",3.173,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2013",3.198,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2014",3.164,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2015",3.086,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2016",3.003,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2017",2.864,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2018",2.87,
"FIN","FAMPUBEXP","TOT","PC_GDP","A","2019",2.89,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.651,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.657,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.649,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.628,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.632,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.618,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.598,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.59,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.569,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.565,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.538,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.502,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.491,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.517,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.527,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.525,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.544,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.55,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.534,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.514,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.493,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.663,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.655,
"SVN","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.647,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1980",0.943,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1981",0.982,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1982",1.162,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1983",1.191,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1984",1.169,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1985",1.141,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1986",1.042,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1987",1.234,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1988",1.305,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1989",1.406,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1990",1.508,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1991",1.775,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1992",2.018,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1993",2.2,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1994",2.31,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1995",2.716,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1996",2.843,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1997",2.745,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1998",2.648,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","1999",2.672,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2000",2.901,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2001",2.941,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2002",2.789,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2003",3.191,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2004",2.868,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2005",2.741,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2006",2.583,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2007",2.44,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2008",3.28,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2009",2.669,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2010",2.562,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2011",2.578,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2012",2.759,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2013",2.699,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2014",2.752,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2015",2.678,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2016",2.419,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2017",2.318,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2018",2.23,
"AUS","FAMPUBEXP","TOT","PC_GDP","A","2019",2.344,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1980",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1981",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1982",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1983",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1984",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1985",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1986",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1987",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1988",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1989",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1990",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1991",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1992",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1993",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1994",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1995",0,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1996",0.033,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1997",0.064,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1998",0.049,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","1999",0.063,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2000",0.087,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2001",0.087,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2002",0.083,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2003",0.083,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2004",0.084,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2005",0.109,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2006",0.086,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2007",0.139,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2008",0.159,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2009",0.179,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2010",0.166,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2011",0.159,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2012",0.167,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2013",0.188,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2014",0.181,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2015",0.184,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2016",0.249,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2017",0.26,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2018",0.253,
"TUR","FAMPUBEXP","INKIND","PC_GDP","A","2019",0.341,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","1995",2.4,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","1996",2.218,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","1997",2.05,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","1998",2.045,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","1999",2.253,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2000",1.965,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2001",1.813,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2002",1.792,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2003",1.763,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2004",1.949,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2005",1.512,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2006",1.418,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2007",1.352,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2008",1.307,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2009",1.565,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2010",1.581,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2011",1.63,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2012",1.666,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2013",1.694,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2014",1.689,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2015",1.625,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2016",1.662,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2017",1.705,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2018",1.658,
"SVK","FAMPUBEXP","TOT","PC_GDP","A","2019",1.791,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1985",0.283,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1986",0.196,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1987",0.092,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1988",0.051,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1989",0.094,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1990",0.083,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1991",0.086,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1992",0.152,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1993",0.12,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1994",0.102,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1995",0.133,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1996",0.134,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1997",0.125,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1998",0.425,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","1999",0.551,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2000",0.601,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2001",0.64,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2002",0.738,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2003",0.932,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2004",0.818,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2005",0.898,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2006",0.911,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2007",0.914,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2008",1.018,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2009",0.989,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2010",1.04,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2011",1.001,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2012",0.989,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2013",0.988,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2014",0.968,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2015",1.028,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2016",1.029,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2017",0.877,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2018",0.814,
"MEX","FAMPUBEXP","TOT","PC_GDP","A","2019",0.626,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1980",0.627,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1981",0.552,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1982",0.565,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1983",0.601,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1984",0.549,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1985",0.516,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1986",0.537,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1987",0.578,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1988",0.626,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1989",0.754,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1990",0.896,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1991",0.923,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1992",0.857,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1993",0.731,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1994",0.34,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1995",0.242,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1996",0.847,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1997",0.827,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1998",0.713,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","1999",0.785,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2000",0.205,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2001",0.217,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2002",0.233,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2003",0.224,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2004",0.23,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2005",0.263,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2006",0.246,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2007",0.312,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2008",0.294,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2009",0.34,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2010",0.315,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2011",0.328,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2012",0.354,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2013",0.378,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2014",0.369,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2015",0.379,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2016",0.469,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2017",0.478,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2018",0.452,
"TUR","FAMPUBEXP","TOT","PC_GDP","A","2019",0.538,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1980",2.037,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1981",2.162,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1982",2.027,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1983",2.224,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1984",2.226,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1985",2.173,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1986",2.211,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1987",2.155,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1988",2.144,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1989",2.03,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1990",2.166,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1991",2.266,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1992",2.242,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1993",1.981,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1994",1.942,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1995",1.735,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1996",1.792,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1997",1.71,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1998",1.63,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","1999",1.619,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2000",1.373,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2001",1.442,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2002",1.598,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2003",1.66,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2004",1.666,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2005",1.711,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2006",1.768,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2007",1.768,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2008",1.9,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2009",2.016,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2010",1.954,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2011",1.978,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2012",2.075,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2013",2.116,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2014",2.146,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2015",2.117,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2016",2.152,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2017",2.14,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2018",2.155,
"SWE","FAMPUBEXP","INKIND","PC_GDP","A","2019",2.131,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1980",0.627,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1981",0.617,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1982",0.644,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1983",0.621,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1984",0.599,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1985",0.581,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1986",0.561,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1987",0.526,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1988",0.5,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1989",0.489,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1990",0.5,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1991",0.58,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1992",0.485,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1993",0.853,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1994",0.788,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1995",0.765,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1996",0.726,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1997",0.701,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1998",0.716,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","1999",0.699,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2000",0.74,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2001",0.843,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2002",0.87,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2003",0.869,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2004",0.879,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2005",0.864,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2006",0.978,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2007",1.018,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2008",1.016,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2009",1.091,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2010",1.044,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2011",1.004,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2012",1.001,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2013",0.974,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2014",0.948,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2015",1.321,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2016",1.485,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2017",1.432,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2018",1.389,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2019",1.478,
"CAN","FAMPUBEXP","INCASH","PC_GDP","A","2020",1.441,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1980",1.037,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1981",1.236,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1982",1.087,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1983",1.048,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1984",0.971,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1985",0.872,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1986",0.76,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1987",0.712,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1988",0.716,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1989",0.806,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1990",0.869,
"ITA","FAMPUBEXP","TOT","PC_GDP","A","1991",0.722,
